0D,083A,064A,0642,0669,0670
0D,083B,0649,0641,0667,066F
0D,083C,0647,0640,0666,066E
0D,083D,0646,063F,0665,066D
0D,083E,0649,0641,0667,066F
0D,083F,064A,0642,0669,0670
0D,0840,0649,0641,0667,066F
0D,0841,0647,0640,0665,066D
0D,0842,0646,063E,0665,066D
0D,0843,0649,0641,0668,066F
0D,0844,064A,0642,0669,0671
0D,0845,0649,0641,0667,066F
0D,0846,0647,0640,0666,066D
0D,0847,0646,063F,0665,066D
0D,0848,0648,0641,0668,0670
0D,0849,064A,0642,0669,0671
0D,084A,0649,0641,0667,066F
0D,084B,0647,063F,0665,066E
0D,084C,0646,063F,0665,066D
0D,084D,0649,0641,0668,066F
0D,084E,064A,0643,0669,0670
0D,084F,0648,0641,0667,066F
0D,0850,0646,063F,0666,066E
0D,0851,0646,063F,0665,066C
0D,0852,064A,0641,0668,0670
0D,0853,064A,0643,0669,0671
0D,0854,0649,0641,0667,066F
0D,0855,0647,063F,0665,066D
0D,0856,0645,063F,0666,066D
0D,0857,0649,0642,0667,066F
0D,0858,064A,0642,0668,0671
0D,0859,0648,0641,0667,066F
0D,085A,0646,0640,0666,066D
0D,085B,0646,063E,0665,066D
0D,085C,0649,0641,0668,0670
0D,085D,064A,0642,0669,0670
0D,085E,0649,0641,0667,066F
0D,085F,0647,063F,0665,066D
0D,0860,0646,063F,0665,066D
0D,0861,0649,0641,0668,0670
0D,0862,064A,0642,0669,0670
0D,0863,0648,0641,0667,066F
0D,0864,0647,0640,0665,066D
0D,0865,0646,063E,0665,066D
0D,0866,0649,0642,0668,0670
0D,0867,064A,0643,0669,0670
0D,0868,0648,0641,0667,066F
0D,0869,0646,063F,0666,066D
0D,086A,0646,063F,0665,066D
0D,086B,0649,0642,0668,0670
0D,086C,064A,0642,0668,0671
0D,086D,0648,0641,0667,066F
0D,086E,0646,063F,0665,066C
0D,086F,0647,063F,0664,066D
0D,0870,0649,0641,0668,0670
0D,0871,064A,0642,0669,0671
0D,0872,0649,0641,0667,066F
0D,0873,0646,063F,0666,066D
0D,0874,0647,0640,0665,066D
0D,0875,0649,0642,0668,0670
0D,0876,0649,0643,0669,0671
0D,0877,0648,0641,0667,066F
0D,0878,0647,063F,0665,066D
0D,0879,0646,063F,0665,066D
0D,087A,0649,0642,0668,0670
0D,087B,0649,0642,0669,0670
0D,087C,0648,0641,0667,066F
0D,087D,0646,063F,0665,066D
0D,087E,0647,063F,0665,066D
0D,087F,0649,0642,0668,0670
0D,0880,0649,0642,0669,0671
0D,0881,0648,0641,0667,066F
0D,0882,0647,063F,0665,066D
0D,0883,0646,063F,0666,066D
0D,0884,0649,0642,0668,0670
0D,0885,064A,0642,0668,0670
0D,0886,0648,0641,0667,066F
0D,0887,0646,0640,0665,066D
0D,0888,0647,063F,0665,066D
0D,0889,0649,0642,0668,0670
0D,088A,064A,0642,0669,0671
0D,088B,0648,0641,0667,066F
0D,088C,0646,063F,0665,066D
0D,088D,0647,063F,0665,066E
0D,088E,064A,0642,0668,0670
0D,088F,064A,0642,0668,0670
0D,0890,0647,0640,0667,066F
0D,0891,0647,063F,0665,066D
0D,0892,0647,0640,0665,066E
0D,0893,064A,0642,0668,0670
0D,0894,064A,0642,0668,0670
0D,0895,0648,0640,0667,066F
0D,0896,0646,063F,0665,066D
0D,0897,0647,0640,0666,066E
0D,0898,064A,0642,0668,0671
0D,0899,064A,0642,0668,0670
0D,089A,0648,0641,0667,066F
0D,089B,0646,063F,0665,066C
0D,089C,0647,0640,0666,066E
0D,089D,0649,0642,0668,0670
0D,089E,064A,0642,0668,0670
0D,089F,0648,0641,0666,066F
0D,08A0,0646,063F,0665,066D
0D,08A1,0647,0640,0666,066E
0D,08A2,064A,0642,0668,0670
0D,08A3,064A,0642,0668,0670
0D,08A4,0648,0641,0667,066F
0D,08A5,0647,063F,0665,066D
0D,08A6,0647,0640,0666,066E
0D,08A7,0649,0642,0669,0670
0D,08A8,064A,0643,0668,0670
0D,08A9,0647,0640,0667,066E
0D,08AA,0646,063F,0665,066D
0D,08AB,0647,0640,0666,066E
0D,08AC,064A,0642,0668,0670
0D,08AD,0649,0642,0668,0670
0D,08AE,0647,0640,0667,066E
0D,08AF,0646,063F,0665,066D
0D,08B0,0647,0640,0667,066E
0D,08B1,064A,0642,0668,0670
0D,08B2,064A,0642,0668,0670
