#XYS200,DPSD2018,COEF,11,11,125,20,1000,0.573023625623979,0.00000
#2019/11/09 13:19:52
#E-defense2019-実験前
LEDNo10,　横付け
2707mm
#Xtrue,Ytrue,V1,V2,V3,V4
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,677
-625,-375,2888,1476,430,678
-625,-375,2887,1477,429,677
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,676
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,677
-625,-375,2887,1476,430,677
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,905
-500,-375,2782,1427,539,905
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,905
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,904
-500,-375,2782,1427,539,905
-500,-375,2782,1428,540,905
-500,-375,2782,1428,539,904
-500,-375,2782,1428,539,904
-500,-375,2782,1428,540,904
-500,-375,2782,1427,539,905
-500,-375,2781,1428,540,904
-500,-375,2781,1428,539,904
-500,-375,2782,1428,539,905
-500,-375,2781,1428,540,904
-375,-375,2612,1346,646,1130
-375,-375,2611,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,646,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2613,1345,647,1131
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1131
-375,-375,2612,1345,647,1131
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1131
-375,-375,2612,1345,647,1130
-375,-375,2612,1345,647,1130
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1253,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1357
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1253,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1357
-250,-375,2426,1252,752,1356
-250,-375,2426,1252,752,1356
-250,-375,2425,1252,752,1356
-250,-375,2426,1253,752,1356
-250,-375,2426,1252,752,1356
-125,-375,2220,1149,853,1577
-125,-375,2219,1150,854,1577
-125,-375,2220,1150,853,1577
-125,-375,2219,1149,854,1577
-125,-375,2219,1150,853,1577
-125,-375,2219,1149,853,1577
-125,-375,2219,1150,853,1577
-125,-375,2219,1150,853,1577
-125,-375,2219,1150,853,1577
-125,-375,2220,1150,854,1578
-125,-375,2220,1150,854,1577
-125,-375,2219,1149,853,1577
-125,-375,2220,1149,853,1577
-125,-375,2219,1150,853,1577
-125,-375,2219,1150,853,1577
-125,-375,2220,1150,853,1577
-125,-375,2220,1150,853,1577
-125,-375,2220,1150,853,1577
-125,-375,2219,1149,854,1577
-125,-375,2220,1150,853,1577
0,-375,2005,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2005,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2005,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
0,-375,2006,1045,952,1798
125,-375,1796,946,1055,2029
125,-375,1796,945,1055,2029
125,-375,1796,946,1056,2029
125,-375,1796,946,1056,2029
125,-375,1796,946,1056,2029
125,-375,1796,946,1055,2029
125,-375,1796,946,1056,2029
125,-375,1796,946,1055,2029
125,-375,1796,946,1055,2029
125,-375,1796,946,1055,2029
125,-375,1796,945,1055,2029
125,-375,1796,945,1055,2029
125,-375,1796,946,1056,2029
125,-375,1796,945,1055,2029
125,-375,1796,945,1055,2029
125,-375,1796,945,1056,2029
125,-375,1796,945,1055,2029
125,-375,1796,945,1055,2029
125,-375,1796,946,1055,2028
125,-375,1796,946,1055,2029
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2286
250,-375,1600,855,1172,2286
250,-375,1601,855,1171,2287
250,-375,1600,855,1171,2286
250,-375,1600,855,1171,2287
250,-375,1600,855,1172,2286
250,-375,1600,855,1171,2287
250,-375,1600,855,1172,2286
250,-375,1600,855,1171,2287
250,-375,1600,855,1171,2286
250,-375,1600,855,1172,2286
250,-375,1601,855,1171,2286
250,-375,1600,855,1172,2286
250,-375,1600,855,1172,2287
375,-375,1413,769,1303,2575
375,-375,1413,769,1302,2575
375,-375,1413,769,1303,2575
375,-375,1413,769,1303,2575
375,-375,1413,769,1303,2575
375,-375,1413,769,1303,2575
375,-375,1413,769,1302,2575
375,-375,1412,769,1303,2575
375,-375,1413,769,1303,2575
375,-375,1413,769,1302,2575
375,-375,1413,769,1302,2575
375,-375,1413,769,1302,2575
375,-375,1413,769,1302,2574
375,-375,1413,769,1302,2575
375,-375,1412,769,1303,2575
375,-375,1412,769,1302,2574
375,-375,1413,769,1303,2575
375,-375,1413,769,1302,2575
375,-375,1413,770,1303,2575
375,-375,1413,769,1302,2575
500,-375,1222,682,1444,2888
500,-375,1221,682,1445,2888
500,-375,1221,683,1444,2888
500,-375,1222,683,1444,2888
500,-375,1222,682,1444,2888
500,-375,1221,683,1445,2888
500,-375,1222,682,1444,2888
500,-375,1222,683,1444,2888
500,-375,1221,683,1444,2888
500,-375,1222,683,1444,2888
500,-375,1221,682,1444,2888
500,-375,1221,682,1444,2887
500,-375,1222,683,1444,2888
500,-375,1221,682,1444,2887
500,-375,1221,683,1444,2887
500,-375,1222,682,1444,2887
500,-375,1221,682,1444,2888
500,-375,1221,682,1444,2888
500,-375,1221,682,1445,2888
500,-375,1222,682,1444,2888
625,-375,1023,594,1592,3220
625,-375,1023,593,1592,3220
625,-375,1023,593,1592,3220
625,-375,1023,594,1592,3220
625,-375,1023,593,1593,3220
625,-375,1022,593,1593,3219
625,-375,1023,593,1592,3220
625,-375,1023,593,1592,3220
625,-375,1023,594,1592,3220
625,-375,1023,593,1592,3220
625,-375,1023,593,1592,3220
625,-375,1023,594,1593,3220
625,-375,1023,594,1593,3221
625,-375,1023,594,1593,3221
625,-375,1024,594,1593,3221
625,-375,1023,594,1592,3220
625,-375,1023,593,1592,3220
625,-375,1022,593,1592,3219
625,-375,1023,593,1592,3219
625,-375,1023,593,1591,3218
-625,-250,2556,1680,468,620
-625,-250,2556,1680,468,621
-625,-250,2556,1680,468,620
-625,-250,2556,1679,467,620
-625,-250,2556,1680,468,620
-625,-250,2555,1680,468,620
-625,-250,2556,1680,467,620
-625,-250,2555,1680,468,620
-625,-250,2556,1679,467,620
-625,-250,2556,1680,467,620
-625,-250,2555,1680,468,620
-625,-250,2555,1679,467,620
-625,-250,2556,1680,467,620
-625,-250,2556,1680,468,620
-625,-250,2556,1679,467,620
-625,-250,2556,1680,467,620
-625,-250,2556,1679,467,620
-625,-250,2556,1679,467,620
-625,-250,2556,1680,467,620
-625,-250,2556,1680,467,620
-500,-250,2463,1620,593,819
-500,-250,2463,1620,593,820
-500,-250,2463,1620,593,820
-500,-250,2462,1620,593,819
-500,-250,2462,1620,593,819
-500,-250,2463,1620,593,819
-500,-250,2462,1620,593,820
-500,-250,2463,1620,593,819
-500,-250,2463,1620,593,819
-500,-250,2463,1620,592,819
-500,-250,2462,1620,593,819
-500,-250,2463,1620,593,820
-500,-250,2462,1620,593,819
-500,-250,2463,1620,593,819
-500,-250,2463,1620,593,819
-500,-250,2462,1620,593,819
-500,-250,2463,1620,593,820
-500,-250,2463,1620,593,819
-500,-250,2462,1620,593,819
-500,-250,2463,1620,593,819
-375,-250,2306,1517,713,1014
-375,-250,2306,1517,713,1014
-375,-250,2306,1517,713,1014
-375,-250,2306,1517,713,1014
-375,-250,2305,1517,713,1013
-375,-250,2305,1517,713,1013
-375,-250,2306,1517,713,1014
-375,-250,2305,1517,713,1013
-375,-250,2305,1516,713,1013
-375,-250,2305,1517,713,1013
-375,-250,2305,1516,713,1013
-375,-250,2305,1516,713,1013
-375,-250,2305,1516,713,1013
-375,-250,2305,1517,713,1013
-375,-250,2305,1517,713,1013
-375,-250,2305,1517,713,1013
-375,-250,2305,1517,713,1014
-375,-250,2305,1516,713,1013
-375,-250,2306,1517,713,1013
-375,-250,2305,1517,713,1014
-250,-250,2133,1403,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1207
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2134,1402,831,1207
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-250,-250,2133,1402,831,1206
-125,-250,1952,1282,948,1400
-125,-250,1953,1282,948,1400
-125,-250,1953,1282,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1282,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1952,1283,948,1400
-125,-250,1952,1282,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1953,1283,948,1400
-125,-250,1952,1283,948,1400
-125,-250,1952,1283,948,1400
0,-250,1774,1167,1067,1599
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1774,1167,1068,1599
0,-250,1773,1167,1068,1600
0,-250,1773,1167,1068,1600
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1774,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1774,1167,1068,1599
0,-250,1773,1168,1068,1599
0,-250,1773,1167,1068,1599
0,-250,1774,1167,1067,1599
0,-250,1774,1167,1068,1600
0,-250,1774,1167,1068,1600
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1190,1807
125,-250,1593,1055,1191,1808
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1808
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1190,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1593,1055,1191,1807
125,-250,1592,1055,1191,1807
125,-250,1593,1055,1191,1807
250,-250,1418,948,1324,2031
250,-250,1418,947,1324,2031
250,-250,1418,948,1324,2032
250,-250,1418,948,1324,2031
250,-250,1418,948,1324,2031
250,-250,1419,948,1324,2031
250,-250,1418,948,1324,2032
250,-250,1418,947,1324,2032
250,-250,1418,948,1324,2032
250,-250,1418,948,1324,2032
250,-250,1419,948,1324,2032
250,-250,1418,948,1324,2032
250,-250,1419,948,1324,2032
250,-250,1419,948,1324,2032
250,-250,1418,948,1324,2032
250,-250,1419,948,1324,2032
250,-250,1419,948,1323,2032
250,-250,1419,948,1324,2032
250,-250,1419,948,1324,2031
250,-250,1418,948,1324,2031
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2276
375,-250,1250,844,1470,2275
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2275
375,-250,1249,844,1470,2275
375,-250,1248,844,1470,2275
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2276
375,-250,1249,844,1470,2275
375,-250,1249,844,1470,2275
375,-250,1249,844,1470,2275
375,-250,1249,844,1470,2275
