0E,1D73,0675,0669,0650,065B
0E,1D74,0675,0668,0650,065B
0E,1D75,0674,0667,0650,065A
0E,1D76,0672,0666,064D,0658
0E,1D77,0673,0667,064F,065A
0E,1D78,0675,0669,0650,065C
0E,1D79,0675,0668,0650,065B
0E,1D7A,0674,0667,064F,065B
0E,1D7B,0672,0666,064E,0659
0E,1D7C,0674,0667,064F,065A
0E,1D7D,0676,0668,0650,065C
0E,1D7E,0675,0668,0651,065C
0E,1D7F,0675,0667,064F,065A
0E,1D80,0673,0666,064E,0659
0E,1D81,0674,0667,064F,065A
0E,1D82,0676,0668,0650,065B
0E,1D83,0675,0669,0650,065B
0E,1D84,0674,0667,064F,065A
0E,1D85,0673,0665,064E,0659
0E,1D86,0673,0666,064E,065A
0E,1D87,0675,0668,0650,065C
0E,1D88,0676,0668,0650,065B
0E,1D89,0674,0667,064F,065A
0E,1D8A,0672,0666,064E,0658
0E,1D8B,0674,0667,064E,0659
0E,1D8C,0676,0668,0650,065C
0E,1D8D,0675,0668,0650,065B
0E,1D8E,0674,0667,064F,065A
0E,1D8F,0672,0665,064E,0659
0E,1D90,0674,0667,064E,065A
0E,1D91,0676,0668,0650,065C
0E,1D92,0676,0668,0651,065C
0E,1D93,0674,0668,0650,065A
0E,1D94,0673,0666,064E,0659
0E,1D95,0673,0666,064F,065A
0E,1D96,0675,0668,0651,065C
0E,1D97,0676,0668,0650,065C
0E,1D98,0674,0667,0650,065A
0E,1D99,0673,0667,064E,0658
0E,1D9A,0673,0666,064F,065A
0E,1D9B,0675,0669,0651,065C
0E,1D9C,0676,0669,0650,065B
0E,1D9D,0674,0667,064F,065B
0E,1D9E,0672,0666,064E,0658
0E,1D9F,0673,0666,064E,0659
0E,1DA0,0675,0669,0650,065C
0E,1DA1,0675,0669,0651,065B
0E,1DA2,0674,0668,064F,065A
0E,1DA3,0673,0666,064E,0659
0E,1DA4,0674,0667,064E,0659
0E,1DA5,0675,0668,0650,065B
0E,1DA6,0676,0668,0650,065C
0E,1DA7,0674,0667,064F,065A
0E,1DA8,0673,0666,064E,0659
0E,1DA9,0673,0667,064F,0659
0E,1DAA,0675,0668,0650,065B
0E,1DAB,0675,0668,0650,065C
0E,1DAC,0674,0667,0650,065B
0E,1DAD,0673,0667,064E,0659
0E,1DAE,0673,0667,064E,0659
0E,1DAF,0675,0669,0650,065B
0E,1DB0,0675,0669,0650,065B
0E,1DB1,0674,0668,064F,065A
0E,1DB2,0672,0666,064E,0659
0E,1DB3,0673,0666,064E,0659
0E,1DB4,0675,0669,0650,065B
0E,1DB5,0676,0669,0651,065B
0E,1DB6,0675,0668,064F,065A
0E,1DB7,0673,0666,064E,0659
0E,1DB8,0672,0666,064F,0659
0E,1DB9,0675,0668,0650,065B
0E,1DBA,0675,0668,0650,065C
0E,1DBB,0674,0667,064F,065A
0E,1DBC,0672,0666,064E,0659
0E,1DBD,0673,0666,064E,065A
0E,1DBE,0676,0668,0650,065B
0E,1DBF,0676,0668,0650,065C
0E,1DC0,0673,0667,064F,065A
0E,1DC1,0672,0666,064E,0659
0E,1DC2,0673,0667,064E,0659
0E,1DC3,0676,0668,0650,065C
0E,1DC4,0675,0669,0651,065C
0E,1DC5,0675,0668,0650,065A
0E,1DC6,0672,0666,064F,0659
0E,1DC7,0673,0667,064E,0659
0E,1DC8,0675,0668,0650,065C
0E,1DC9,0676,0668,0651,065C
0E,1DCA,0675,0668,064F,065B
0E,1DCB,0673,0667,064E,0659
0E,1DCC,0672,0666,064F,0659
0E,1DCD,0675,0668,0650,065B
0E,1DCE,0676,0669,0651,065C
0E,1DCF,0675,0668,0651,065B
0E,1DD0,0673,0666,064E,0659
0E,1DD1,0674,0666,064E,0659
0E,1DD2,0675,0668,0650,065B
0E,1DD3,0677,0669,0650,065B
0E,1DD4,0675,0668,064F,065B
0E,1DD5,0672,0666,064E,0659
0E,1DD6,0673,0666,064E,0658
0E,1DD7,0675,0668,0650,065C
0E,1DD8,0675,0669,0651,065C
0E,1DD9,0674,0668,064F,065A
0E,1DDA,0673,0667,064E,0659
0E,1DDB,0672,0666,064E,0659
0E,1DDC,0675,0669,0650,065B
0E,1DDD,0676,0669,0651,065B
0E,1DDE,0674,0668,064F,065A
0E,1DDF,0674,0667,064E,0659
0E,1DE0,0672,0665,064E,0659
0E,1DE1,0676,0669,0651,065B
0E,1DE2,0676,0669,0651,065B
0E,1DE3,0674,0668,0651,065B
0E,1DE4,0673,0666,064F,0659
0E,1DE5,0673,0666,064E,0659
0E,1DE6,0675,0669,0650,065B
0E,1DE7,0676,0669,0651,065C
0E,1DE8,0675,0668,0650,065A
0E,1DE9,0673,0666,064E,0659
0E,1DEA,0672,0666,064F,0659
0E,1DEB,0675,0669,0650,065B
0E,1DEC,0676,0669,0651,065C
0E,1DED,0675,0669,0650,065A
0E,1DEE,0673,0666,064E,0659
0E,1DEF,0671,0666,064E,0659
0E,1DF0,0675,0669,0650,065A
0E,1DF1,0675,0669,0650,065B
0E,1DF2,0674,0669,0650,065A
0E,1DF3,0674,0667,064F,0659
0E,1DF4,0672,0666,064E,0659
0E,1DF5,0675,0669,0650,065C
0E,1DF6,0677,0669,0651,065C
0E,1DF7,0674,0667,0650,065B
0E,1DF8,0672,0666,064E,0659
0E,1DF9,0672,0667,064F,0658
0E,1DFA,0675,0668,0650,065B
0E,1DFB,0676,0669,0650,065C
0E,1DFC,0676,0668,0650,065B
0E,1DFD,0673,0666,064E,0659
0E,1DFE,0673,0666,064E,0659
0E,1DFF,0675,0667,064F,065B
0E,1E00,0676,0668,0650,065C
0E,1E01,0675,0668,0650,065A
0E,1E02,0673,0667,064F,0658
0E,1E03,0673,0665,064E,0659
0E,1E04,0674,0667,0650,065B
0E,1E05,0676,0668,0650,065C
0E,1E06,0675,0667,0650,065C
0E,1E07,0673,0666,064F,0659
0E,1E08,0672,0666,064E,0659
0E,1E09,0675,0667,0650,065C
0E,1E0A,0676,0668,0651,065C
0E,1E0B,0676,0668,0650,065B
0E,1E0C,0673,0667,064F,065A
0E,1E0D,0673,0667,064E,0658
0E,1E0E,0675,0668,0650,065B
0E,1E0F,0676,0669,0652,065D
0E,1E10,0675,0668,0651,065C
0E,1E11,0674,0666,064E,065A
0E,1E12,0671,0664,064D,0658
0E,1E13,0674,0668,0650,065A
0E,1E14,0677,066A,0652,065D
0E,1E15,0674,0668,0651,065B
0E,1E16,0673,0666,064F,065A
0E,1E17,0672,0665,064D,0659
0E,1E18,0674,0667,064F,065A
0E,1E19,0676,0669,0651,065C
0E,1E1A,0675,0668,0650,065C
0E,1E1B,0674,0668,0650,065A
0E,1E1C,0674,0668,064F,0659
0E,1E1D,0676,0669,0650,065C
0E,1E1E,0675,0668,0650,065B
0E,1E1F,0675,0668,0650,065B
0E,1E20,0673,0665,064E,0659
0E,1E21,0671,0665,064E,0658
0E,1E22,0674,0668,0651,065B
0E,1E23,0674,0667,064F,065B
0E,1E24,0673,0668,0650,065A
0E,1E25,0673,0667,064E,0659
0E,1E26,0670,0664,064D,0658
0E,1E27,0675,0668,064F,065A
0E,1E28,0675,0669,0650,065C
0E,1E29,0674,0668,0650,065A
0E,1E2A,0672,0666,064F,0659
0E,1E2B,0672,0665,064C,0657
0E,1E2C,0674,0668,064F,065A
0E,1E2D,0675,0669,0650,065B
0E,1E2E,0676,0669,0650,065B
0E,1E2F,0675,0668,0650,065B
0E,1E30,0673,0666,064E,0659
0E,1E31,0675,0667,064F,065B
0E,1E32,0676,0668,0651,065C
0E,1E33,0676,066A,0651,065B
0E,1E34,0673,0666,064E,0658
0E,1E35,0671,0666,064F,0659
0E,1E36,0674,0668,0650,065A
0E,1E37,0677,066A,0651,065C
0E,1E38,0675,0668,0650,065C
0E,1E39,0673,0667,064F,065A
0E,1E3A,0672,0665,064E,0659
0E,1E3B,0674,0667,0650,065B
0E,1E3C,0675,0668,0650,065C
0E,1E3D,0675,0668,0650,065B
0E,1E3E,0674,0668,064F,065A
0E,1E3F,0673,0667,064E,0658
0E,1E40,0675,0667,0650,065C
0E,1E41,0676,0669,0652,065C
0E,1E42,0676,0667,064F,065A
0E,1E43,0673,0667,064F,065A
0E,1E44,0672,0666,064E,0658
0E,1E45,0675,0668,064F,065B
0E,1E46,0675,0668,0650,065C
0E,1E47,0674,0668,0650,065B
0E,1E48,0673,0666,064E,065A
0E,1E49,0673,0666,064F,065A
0E,1E4A,0675,0668,0651,065B
0E,1E4B,0676,0669,0651,065C
0E,1E4C,0676,0668,0651,065D
0E,1E4D,0674,0666,064F,065A
0E,1E4E,0672,0665,064D,0659
0E,1E4F,0674,0667,064F,065B
0E,1E50,0677,0669,0651,065C
0E,1E51,0675,0667,064F,065B
0E,1E52,0675,0667,0650,065A
0E,1E53,0673,0667,064E,0659
0E,1E54,0675,0668,0650,065C
0E,1E55,0675,0668,0650,065C
0E,1E56,0676,0668,0650,065B
0E,1E57,0673,0666,064F,065A
0E,1E58,0671,0664,064E,0658
0E,1E59,0674,0667,064F,065A
0E,1E5A,0675,0668,0650,065B
0E,1E5B,0674,0667,0650,065C
0E,1E5C,0674,0667,0650,065A
0E,1E5D,0673,0665,064E,0659
0E,1E5E,0673,0666,064F,065A
0E,1E5F,0675,0669,0650,065B
0E,1E60,0675,0669,0650,065B
0E,1E61,0674,0668,0650,065A
0E,1E62,0673,0667,064F,0659
0E,1E63,0674,0667,0650,065B
0E,1E64,0675,0668,0650,065C
0E,1E65,0676,0668,0650,065B
0E,1E66,0673,0667,064F,065A
0E,1E67,0671,0665,064E,0658
0E,1E68,0674,0667,064F,065A
0E,1E69,0676,0668,0651,065D
0E,1E6A,0675,0668,0650,065B
0E,1E6B,0675,0668,064E,065A
0E,1E6C,0673,0666,064D,0659
0E,1E6D,0674,0668,064F,0659
0E,1E6E,0676,0669,0650,065C
0E,1E6F,0676,0668,0650,065C
0E,1E70,0674,0668,064F,065A
0E,1E71,0673,0666,064E,0659
0E,1E72,0674,0667,0650,065B
0E,1E73,0675,0668,0651,065C
0E,1E74,0676,0668,0650,065C
0E,1E75,0675,0667,064F,065A
0E,1E76,0672,0666,064E,0659
0E,1E77,0675,0667,064E,0659
0E,1E78,0675,0668,0650,065C
0E,1E79,0676,0669,0650,065B
0E,1E7A,0675,0667,064F,065A
0E,1E7B,0672,0666,064D,0659
0E,1E7C,0674,0667,064E,0659
0E,1E7D,0676,0668,064F,065B
0E,1E7E,0675,0668,0651,065C
0E,1E7F,0674,0667,064F,065A
0E,1E80,0673,0666,064D,0659
0E,1E81,0674,0667,064F,065A
0E,1E82,0675,0668,0650,065B
0E,1E83,0676,0668,0651,065C
0E,1E84,0673,0666,064E,065A
0E,1E85,0673,0666,064E,0659
0E,1E86,0674,0666,064E,065B
0E,1E87,0675,0668,0650,065C
0E,1E88,0675,0669,0650,065B
0E,1E89,0673,0666,064F,065A
0E,1E8A,0672,0666,064F,065A
0E,1E8B,0674,0667,064F,065A
0E,1E8C,0676,0669,0650,065C
0E,1E8D,0676,0669,0651,065C
0E,1E8E,0674,0667,0650,0659
0E,1E8F,0673,0666,064E,0659
0E,1E90,0674,0667,064F,065A
0E,1E91,0676,0668,0651,065C
0E,1E92,0676,0668,0651,065C
0E,1E93,0674,0668,0650,065A
0E,1E94,0673,0666,064E,0659
0E,1E95,0673,0666,064F,065B
0E,1E96,0677,0668,0650,065C
0E,1E97,0676,0668,0650,065B
0E,1E98,0674,0667,064F,065A
0E,1E99,0673,0666,064F,0659
0E,1E9A,0673,0666,064E,0659
0E,1E9B,0676,0669,0651,065C
0E,1E9C,0676,0669,0650,065C
0E,1E9D,0674,0667,064F,065A
0E,1E9E,0672,0666,064D,0658
0E,1E9F,0673,0667,064F,065A
0E,1EA0,0675,0668,0650,065B
0E,1EA1,0675,0667,0650,065B
0E,1EA2,0675,0668,0650,065A
0E,1EA3,0673,0666,064E,0659
0E,1EA4,0673,0667,064F,065A
0E,1EA5,0675,0668,0650,065B
0E,1EA6,0676,0668,0650,065C
0E,1EA7,0675,0668,064F,065A
0E,1EA8,0673,0666,064D,0659
0E,1EA9,0674,0666,064E,065A
0E,1EAA,0675,0668,0650,065B
0E,1EAB,0676,0669,0651,065D
0E,1EAC,0675,0667,064F,065B
0E,1EAD,0673,0666,064F,0659
0E,1EAE,0674,0668,064F,0659
0E,1EAF,0676,0669,0650,065C
0E,1EB0,0675,0669,0651,065D
0E,1EB1,0674,0667,064F,065A
0E,1EB2,0673,0666,064E,0659
0E,1EB3,0673,0667,064F,065A
0E,1EB4,0676,0668,0650,065B
0E,1EB5,0676,0669,0650,065C
0E,1EB6,0675,0668,0650,065B
0E,1EB7,0673,0666,064E,0659
0E,1EB8,0674,0667,064F,065A
0E,1EB9,0676,0669,0650,065C
0E,1EBA,0676,0669,0650,065B
0E,1EBB,0674,0667,0650,065B
0E,1EBC,0672,0666,064E,0659
0E,1EBD,0674,0666,064F,065A
0E,1EBE,0675,0667,0650,065C
0E,1EBF,0675,0668,0651,065C
0E,1EC0,0674,0667,0650,065B
0E,1EC1,0673,0665,064E,065A
0E,1EC2,0673,0667,064F,0659
0E,1EC3,0676,0668,064F,065C
0E,1EC4,0676,0669,0651,065C
0E,1EC5,0674,0669,0650,065A
0E,1EC6,0672,0666,064E,0658
0E,1EC7,0672,0666,064F,0659
0E,1EC8,0675,0668,0651,065C
0E,1EC9,0677,0669,0650,065C
0E,1ECA,0675,0667,064F,065B
0E,1ECB,0673,0666,064E,0659
0E,1ECC,0673,0666,064E,0659
0E,1ECD,0675,0668,0651,065C
0E,1ECE,0675,0669,0651,065C
0E,1ECF,0674,0667,0650,065B
0E,1ED0,0672,0666,064F,0659
0E,1ED1,0673,0666,064E,0659
0E,1ED2,0674,0668,0650,065B
0E,1ED3,0675,0668,0651,065C
0E,1ED4,0675,0668,064F,065A
0E,1ED5,0673,0666,064E,0658
0E,1ED6,0672,0666,064E,0659
0E,1ED7,0675,0669,0650,065B
0E,1ED8,0676,0669,0650,065C
0E,1ED9,0675,0667,0650,065B
0E,1EDA,0673,0667,064E,0659
0E,1EDB,0673,0665,064E,065A
0E,1EDC,0675,0669,0650,065B
0E,1EDD,0676,066A,0651,065C
0E,1EDE,0675,0668,0650,065B
0E,1EDF,0673,0666,064E,065A
0E,1EE0,0673,0666,064E,0659
0E,1EE1,0675,0668,064F,065B
0E,1EE2,0675,0669,0651,065C
0E,1EE3,0675,0668,0650,065B
0E,1EE4,0673,0666,064E,0659
0E,1EE5,0673,0667,064F,0659
0E,1EE6,0676,0669,0650,065B
0E,1EE7,0676,0669,0650,065C
0E,1EE8,0674,0668,0650,065B
0E,1EE9,0673,0666,064E,0659
0E,1EEA,0673,0666,064E,065A
0E,1EEB,0676,0668,0650,065C
0E,1EEC,0676,0669,0650,065C
0E,1EED,0675,0668,0650,065B
0E,1EEE,0672,0666,064E,0659
0E,1EEF,0673,0666,064D,0658
0E,1EF0,0676,0668,0650,065C
0E,1EF1,0677,0669,0651,065C
0E,1EF2,0675,0669,064F,065A
0E,1EF3,0673,0666,064F,0659
0E,1EF4,0672,0666,064E,0658
0E,1EF5,0675,0668,0650,065C
0E,1EF6,0676,0668,0651,065C
0E,1EF7,0675,0668,064F,065A
0E,1EF8,0673,0666,064E,0659
0E,1EF9,0672,0666,064E,0659
0E,1EFA,0675,0669,0651,065B
0E,1EFB,0676,0668,0651,065D
0E,1EFC,0675,0668,0650,065B
0E,1EFD,0673,0667,064F,0659
0E,1EFE,0673,0666,064E,0659
0E,1EFF,0675,0668,0650,065B
0E,1F00,0676,0668,0651,065C
0E,1F01,0674,0667,064F,065B
0E,1F02,0672,0666,064E,0659
0E,1F03,0673,0666,064E,0659
0E,1F04,0675,0669,0650,065B
0E,1F05,0676,0669,0651,065D
0E,1F06,0675,0668,064F,065B
0E,1F07,0673,0666,064E,065A
0E,1F08,0672,0666,064D,0659
0E,1F09,0675,0668,0650,065C
0E,1F0A,0676,0668,0651,065C
0E,1F0B,0675,0668,0650,065B
0E,1F0C,0674,0667,064F,065A
0E,1F0D,0673,0666,064E,0659
0E,1F0E,0675,0669,0650,065C
0E,1F0F,0676,066A,0651,065C
0E,1F10,0675,0667,0650,065B
0E,1F11,0673,0667,064F,0659
0E,1F12,0673,0666,064E,0659
0E,1F13,0675,0668,064F,065B
0E,1F14,0676,0669,0650,065C
0E,1F15,0675,0667,064F,065B
0E,1F16,0674,0666,064E,065A
0E,1F17,0671,0665,064E,0658
0E,1F18,0675,0668,0650,065B
0E,1F19,0676,0669,0650,065C
0E,1F1A,0674,0668,0650,065B
0E,1F1B,0673,0666,064F,0659
0E,1F1C,0672,0665,064E,0659
0E,1F1D,0675,0668,0650,065B
0E,1F1E,0676,0668,0650,065C
0E,1F1F,0674,0668,0650,065B
